image_id,occlusion_level,is_correct
image_00756,25,1
image_00757,25,1
image_00758,25,1
image_00759,25,1
image_00760,25,1
image_00761,25,1
image_00762,25,1
image_00763,25,1
image_00764,25,1
image_00765,25,1
image_00766,25,1
image_00767,25,0
image_00768,25,1
image_00769,25,1
image_00770,25,1
image_00771,25,1
image_00772,25,1
image_00773,25,1
image_00774,25,1
image_00775,25,1
image_00776,25,1
image_00777,25,1
image_00778,25,1
image_00779,25,1
image_00780,25,1
image_00781,25,1
image_00782,25,0
image_00783,25,1
image_00784,25,1
image_00785,25,1
image_00786,25,1
image_00787,25,1
image_00788,25,0
image_00789,25,1
image_00790,25,1
image_00791,25,1
image_00792,25,1
image_00793,25,1
image_00794,25,1
image_00795,25,1
image_00796,25,1
image_00797,25,1
image_00798,25,1
image_00799,25,1
image_00800,25,1
image_00801,25,1
image_00802,25,1
image_00803,25,1
image_00804,25,1
image_00805,25,1
image_00806,25,1
image_00807,25,1
image_00808,25,0
image_00809,25,1
image_00810,25,1
image_00811,25,1
image_00812,25,1
image_00813,25,0
image_00814,25,1
image_00815,25,1
image_00816,25,1
image_00817,25,1
image_00818,25,1
image_00819,25,1
image_00820,25,1
image_00821,25,1
image_00822,25,1
image_00823,25,1
image_00824,25,1
image_00825,25,1
image_00826,25,1
image_00827,25,1
image_00828,25,1
image_00829,25,1
image_00830,25,1
image_00831,25,1
image_00832,25,1
image_00833,25,1
image_00834,25,1
image_00835,25,1
image_00836,25,1
image_00837,25,1
image_00838,25,0
image_00839,25,1
image_00840,25,1
image_00841,25,0
image_00842,25,1
image_00843,25,1
image_00844,25,1
image_00845,25,1
image_00846,25,1
image_00847,25,1
image_00848,25,0
image_00849,25,1
image_00850,25,1
image_00851,25,0
image_00852,25,1
image_00853,25,1
image_00854,25,1
image_00855,25,1
image_00856,25,1
image_00857,25,1
image_00858,25,1
image_00859,25,1
image_00860,25,1
image_00861,25,1
image_00862,25,1
image_00863,25,1
image_00864,25,0
image_00865,25,1
image_00866,25,1
image_00867,25,1
image_00868,25,1
image_00869,25,1
image_00870,25,0
image_00871,25,1
image_00872,25,1
image_00873,25,1
image_00874,25,1
image_00875,25,1
image_00876,25,1
image_00877,25,0
image_00878,25,1
image_00879,25,1
image_00880,25,1
image_00881,25,1
image_00882,25,1
image_00883,25,1
image_00884,25,1
image_00885,25,0
image_00886,25,1
image_00887,25,0
image_00888,25,1
image_00889,25,1
image_00890,25,1
image_00891,25,1
image_00892,25,1
image_00893,25,1
image_00894,25,0
image_00895,25,1
image_00896,25,1
image_00897,25,1
image_00898,25,1
image_00899,25,1
image_00900,25,1
image_00901,25,1
image_00902,25,1
image_00903,25,1
image_00904,25,1
image_00905,25,1
image_00906,25,1
image_00907,25,1
image_00908,25,1
image_00909,25,0
image_00910,25,1
image_00911,25,1
image_00912,25,1
image_00913,25,1
image_00914,25,1
image_00915,25,0
image_00916,25,1
image_00917,25,0
image_00918,25,1
image_00919,25,1
image_00920,25,1
image_00921,25,1
image_00922,25,1
image_00923,25,1
image_00924,25,1
image_00925,25,1
image_00926,25,1
image_00927,25,1
image_00928,25,1
image_00929,25,1
image_00930,25,1
image_00931,25,1
image_00932,25,1
image_00933,25,1
image_00934,25,1
image_00935,25,1
image_00936,25,1
image_00937,25,1
image_00938,25,1
image_00939,25,1
image_00940,25,1
image_00941,25,1
image_00942,25,1
image_00943,25,1
image_00944,25,1
image_00945,25,1
image_00946,25,1
image_00947,25,1
image_00948,25,1
image_00949,25,1
image_00950,25,1
image_00951,25,1
image_00952,25,1
image_00953,25,1
image_00954,25,1
image_00955,25,1
image_00956,25,1
image_00957,25,1
image_00958,25,1
image_00959,25,1
image_00960,25,1
image_00961,25,1
image_00962,25,0
image_00963,25,1
image_00964,25,1
image_00965,25,1
image_00966,25,1
image_00967,25,1
image_00968,25,1
image_00969,25,1
image_00970,25,0
image_00971,25,1
image_00972,25,1
image_00973,25,1
image_00974,25,1
image_00975,25,1
image_00976,25,1
image_00977,25,1
image_00978,25,1
image_00979,25,1
image_00980,25,1
image_00981,25,1
image_00982,25,1
image_00983,25,0
image_00984,25,1
image_00985,25,1
image_00986,25,1
image_00987,25,1
image_00988,25,0
image_00989,25,1
image_00990,25,1
image_00991,25,1
image_00992,25,1
image_00993,25,1
image_00994,25,1
image_00995,25,1
image_00996,25,1
image_00997,25,1
image_00998,25,0
image_00999,25,1
image_00000,30,1
image_00001,30,1
image_00002,30,1
image_00003,30,1
image_00004,30,0
image_00005,30,1
image_00006,30,0
image_00007,30,1
image_00008,30,1
image_00009,30,1
image_00010,30,0
image_00011,30,1
image_00012,30,1
image_00013,30,1
image_00014,30,1
image_00015,30,1
image_00016,30,1
image_00017,30,1
image_00018,30,1
image_00019,30,1
image_00020,30,1
image_00021,30,0
image_00022,30,1
image_00023,30,0
image_00024,30,1
image_00025,30,1
image_00026,30,1
image_00027,30,1
image_00028,30,1
image_00029,30,0
image_00030,30,1
image_00031,30,0
image_00032,30,1
image_00033,30,1
image_00034,30,1
image_00035,30,1
image_00036,30,0
image_00037,30,1
image_00038,30,1
image_00039,30,1
image_00040,30,1
image_00041,30,1
image_00042,30,1
image_00043,30,1
image_00044,30,1
image_00045,30,1
image_00046,30,0
image_00047,30,1
image_00048,30,1
image_00049,30,1
image_00050,30,1
image_00051,30,1
image_00052,30,1
image_00053,30,1
image_00054,30,0
image_00055,30,0
image_00056,30,1
image_00057,30,1
image_00058,30,0
image_00059,30,1
image_00060,30,0
image_00061,30,1
image_00062,30,1
image_00063,30,1
image_00064,30,1
image_00065,30,1
image_00066,30,0
image_00067,30,1
image_00068,30,0
image_00069,30,1
image_00070,30,1
image_00071,30,1
image_00072,30,1
image_00073,30,0
image_00074,30,0
image_00075,30,1
image_00076,30,1
image_00077,30,1
image_00078,30,1
image_00079,30,1
image_00080,30,1
image_00081,30,1
image_00082,30,1
image_00083,30,1
image_00084,30,1
image_00085,30,1
image_00086,30,1
image_00087,30,1
image_00088,30,1
image_00089,30,1
image_00090,30,1
image_00091,30,1
image_00092,30,1
image_00093,30,1
image_00094,30,1
image_00095,30,1
image_00096,30,1
image_00097,30,1
image_00098,30,1
image_00099,30,1
image_00100,30,1
image_00101,30,1
image_00102,30,1
image_00103,30,1
image_00104,30,0
image_00105,30,1
image_00106,30,1
image_00107,30,0
image_00108,30,1
image_00109,30,1
image_00110,30,1
image_00111,30,1
image_00112,30,1
image_00113,30,1
image_00114,30,1
image_00115,30,1
image_00116,30,1
image_00117,30,1
image_00118,30,0
image_00119,30,1
image_00120,30,1
image_00121,30,1
image_00122,30,1
image_00123,30,1
image_00124,30,1
image_00125,30,1
image_00126,30,1
image_00127,30,1
image_00128,30,1
image_00129,30,1
image_00130,30,1
image_00131,30,1
image_00132,30,1
image_00133,30,1
image_00134,30,1
image_00135,30,1
image_00136,30,1
image_00137,30,1
image_00138,30,1
image_00139,30,1
image_00140,30,1
image_00141,30,1
image_00142,30,1
image_00143,30,1
image_00144,30,1
image_00145,30,1
image_00146,30,1
image_00147,30,1
image_00148,30,1
image_00149,30,1
image_00150,30,1
image_00151,30,1
image_00152,30,1
image_00153,30,1
image_00154,30,1
image_00155,30,1
image_00156,30,1
image_00157,30,1
image_00158,30,1
image_00159,30,1
image_00160,30,1
image_00161,30,1
image_00162,30,1
image_00163,30,1
image_00164,30,1
image_00165,30,1
image_00166,30,1
image_00167,30,1
image_00168,30,1
image_00169,30,1
image_00170,30,1
image_00171,30,1
image_00172,30,1
image_00173,30,1
image_00174,30,0
image_00175,30,0
image_00176,30,1
image_00177,30,1
image_00178,30,1
image_00179,30,1
image_00180,30,1
image_00181,30,1
image_00182,30,1
image_00183,30,1
image_00184,30,0
image_00185,30,1
image_00186,30,1
image_00187,30,1
image_00188,30,1
image_00189,30,1
image_00190,30,1
image_00191,30,1
image_00192,30,1
image_00193,30,0
image_00194,30,1
image_00195,30,1
image_00196,30,1
image_00197,30,1
image_00198,30,1
image_00199,30,1
image_00200,30,1
image_00201,30,1
image_00202,30,1
image_00203,30,1
image_00204,30,1
image_00205,30,1
image_00206,30,1
image_00207,30,1
image_00208,30,0
image_00209,30,1
image_00210,30,1
image_00211,30,1
image_00212,30,1
image_00213,30,1
image_00214,30,1
image_00215,30,1
image_00216,30,1
image_00217,30,1
image_00218,30,1
image_00219,30,1
image_00220,30,1
image_00221,30,1
image_00222,30,1
image_00223,30,1
image_00224,30,1
image_00225,30,1
image_00226,30,1
image_00227,30,1
image_00228,30,1
image_00229,30,1
image_00230,30,1
image_00231,30,1
image_00232,30,1
image_00233,30,1
image_00234,30,1
image_00235,30,1
image_00236,30,1
image_00237,30,1
image_00238,30,0
image_00239,30,1
image_00240,30,0
image_00241,30,1
image_00242,30,1
image_00243,30,1
image_00244,30,1
image_00245,30,1
image_00246,30,1
image_00247,30,1
image_00248,30,1
image_00249,30,1
image_00250,30,0
image_00251,30,1
image_00252,30,1
image_00253,30,1
image_00254,30,1
image_00255,30,1
image_00256,30,1
image_00257,30,1
image_00258,30,1
image_00259,30,1
image_00260,30,1
image_00261,30,1
image_00262,30,1
image_00263,30,1
image_00264,30,1
image_00265,30,1
image_00266,30,0
image_00267,30,1
image_00268,30,1
image_00269,30,1
image_00270,30,1
image_00271,30,1
image_00272,30,0
image_00273,30,1
image_00274,30,1
image_00275,30,1
image_00276,30,1
image_00277,30,1
image_00278,30,0
image_00279,30,1
image_00280,30,1
image_00281,30,1
image_00282,30,0
image_00283,30,1
image_00284,30,1
image_00285,30,1
image_00286,30,1
image_00287,30,1
image_00288,30,1
image_00289,30,1
image_00290,30,0
image_00291,30,0
image_00292,30,1
image_00293,30,1
image_00294,30,1
image_00295,30,1
image_00296,30,1
image_00297,30,1
image_00298,30,1
image_00299,30,1
image_00300,30,1
image_00301,30,1
image_00302,30,1
image_00303,30,1
image_00304,30,1
image_00305,30,1
image_00306,30,1
image_00307,30,1
image_00308,30,1
image_00309,30,1
image_00310,30,1
image_00311,30,0
image_00312,30,1
image_00313,30,1
image_00314,30,1
image_00315,30,1
image_00316,30,1
image_00317,30,1
image_00318,30,1
image_00319,30,1
image_00320,30,1
image_00321,30,1
image_00322,30,1
image_00323,30,1
image_00324,30,1
image_00325,30,1
image_00326,30,1
image_00327,30,1
image_00328,30,1
image_00329,30,1
image_00330,30,1
image_00331,30,1
image_00332,30,1
image_00333,30,1
image_00334,30,1
image_00335,30,1
image_00336,30,1
image_00337,30,1
image_00338,30,1
image_00339,30,1
image_00340,30,1
image_00341,30,1
image_00342,30,1
image_00343,30,1
image_00344,30,1
image_00345,30,1
image_00346,30,1
image_00347,30,1
image_00348,30,1
image_00349,30,1
image_00350,30,1
image_00351,30,1
image_00352,30,1
image_00353,30,1
image_00354,30,1
image_00355,30,1
image_00356,30,0
image_00357,30,1
image_00358,30,0
image_00359,30,1
image_00360,30,1
image_00361,30,1
image_00362,30,1
image_00363,30,1
image_00364,30,1
image_00365,30,1
image_00366,30,0
image_00367,30,1
image_00368,30,1
image_00369,30,1
image_00370,30,1
image_00371,30,1
image_00372,30,1
image_00373,30,1
image_00374,30,1
image_00375,30,1
image_00376,30,1
image_00377,30,1
image_00378,30,1
image_00379,30,1
image_00380,30,0
image_00381,30,1
image_00382,30,1
image_00383,30,1
image_00384,30,1
image_00385,30,1
image_00386,30,1
image_00387,30,1
image_00388,30,1
image_00389,30,1
image_00390,30,1
image_00391,30,1
image_00392,30,1
image_00393,30,1
image_00394,30,1
image_00395,30,1
image_00396,30,1
image_00397,30,1
image_00398,30,1
image_00399,30,1
image_00400,30,1
image_00401,30,0
image_00402,30,1
image_00403,30,1
image_00404,30,1
image_00405,30,1
image_00406,30,1
image_00407,30,1
image_00408,30,1
image_00409,30,1
image_00410,30,1
image_00411,30,1
image_00412,30,0
image_00413,30,0
image_00414,30,1
image_00415,30,0
image_00416,30,1
image_00417,30,1
image_00418,30,1
image_00419,30,1
image_00420,30,1
image_00421,30,0
image_00422,30,1
image_00423,30,1
image_00424,30,0
image_00425,30,1
image_00426,30,1
image_00427,30,0
image_00428,30,1
image_00429,30,1
image_00430,30,1
image_00431,30,1
image_00432,30,1
image_00433,30,1
image_00434,30,1
image_00435,30,1
image_00436,30,1
image_00437,30,1
image_00438,30,1
image_00439,30,1
image_00440,30,1
image_00441,30,1
image_00442,30,1
image_00443,30,1
image_00444,30,1
image_00445,30,1
image_00446,30,0
image_00447,30,1
image_00448,30,1
image_00449,30,1
image_00450,30,1
image_00451,30,1
image_00452,30,1
image_00453,30,1
image_00454,30,1
image_00455,30,1
image_00456,30,1
image_00457,30,1
image_00458,30,1
image_00459,30,1
image_00460,30,1
image_00461,30,1
image_00462,30,1
image_00463,30,1
image_00464,30,1
image_00465,30,1
image_00466,30,1
image_00467,30,1
image_00468,30,1
image_00469,30,1
image_00470,30,1
image_00471,30,1
image_00472,30,1
image_00473,30,1
image_00474,30,1
image_00475,30,1
image_00476,30,0
image_00477,30,1
image_00478,30,1
image_00479,30,1
image_00480,30,1
image_00481,30,1
image_00482,30,0
image_00483,30,1
image_00484,30,1
image_00485,30,1
image_00486,30,0
image_00487,30,1
image_00488,30,1
image_00489,30,1
image_00490,30,1
image_00491,30,1
image_00492,30,1
image_00493,30,1
image_00494,30,1
image_00495,30,1
image_00496,30,1
image_00497,30,1
image_00498,30,1
image_00499,30,0
image_00500,30,1
image_00501,30,0
image_00502,30,0
image_00503,30,1
image_00504,30,1
image_00505,30,0
image_00506,30,1
image_00507,30,1
image_00508,30,1
image_00509,30,0
image_00510,30,1
image_00511,30,1
image_00512,30,1
image_00513,30,1
image_00514,30,1
image_00515,30,1
image_00516,30,1
image_00517,30,1
image_00518,30,1
image_00519,30,1
image_00520,30,0
image_00521,30,1
image_00522,30,1
image_00523,30,1
image_00524,30,0
image_00525,30,1
image_00526,30,1
image_00527,30,0
image_00528,30,1
image_00529,30,1
image_00530,30,1
image_00531,30,1
image_00532,30,1
image_00533,30,1
image_00534,30,0
image_00535,30,1
image_00536,30,0
image_00537,30,1
image_00538,30,1
image_00539,30,1
image_00540,30,1
image_00541,30,1
image_00542,30,1
image_00543,30,1
image_00544,30,1
image_00545,30,1
image_00546,30,1
image_00547,30,1
image_00548,30,1
image_00549,30,0
image_00550,30,1
image_00551,30,1
image_00552,30,1
image_00553,30,1
image_00554,30,1
image_00555,30,1
image_00556,30,1
image_00557,30,1
image_00558,30,1
image_00559,30,1
image_00560,30,1
image_00561,30,1
image_00562,30,1
image_00563,30,1
image_00564,30,1
image_00565,30,1
image_00566,30,1
image_00567,30,1
image_00568,30,1
image_00569,30,1
image_00570,30,1
image_00571,30,1
image_00572,30,1
image_00573,30,1
image_00574,30,1
image_00575,30,1
image_00576,30,1
image_00577,30,1
image_00578,30,1
image_00579,30,1
image_00580,30,1
image_00581,30,0
image_00582,30,1
image_00583,30,1
image_00584,30,1
image_00585,30,1
image_00586,30,1
image_00587,30,1
image_00588,30,1
image_00589,30,1
image_00590,30,1
image_00591,30,1
image_00592,30,1
image_00593,30,1
image_00594,30,1
image_00595,30,1
image_00596,30,1
image_00597,30,1
image_00598,30,1
image_00599,30,1
image_00600,30,1
image_00601,30,1
image_00602,30,1
image_00603,30,1
image_00604,30,1
image_00605,30,1
image_00606,30,1
image_00607,30,1
image_00608,30,1
image_00609,30,0
image_00610,30,1
image_00611,30,1
image_00612,30,1
image_00613,30,1
image_00614,30,0
image_00615,30,1
image_00616,30,1
image_00617,30,1
image_00618,30,1
image_00619,30,0
image_00620,30,1
image_00621,30,0
image_00622,30,1
image_00623,30,1
image_00624,30,1
image_00625,30,1
image_00626,30,1
image_00627,30,1
image_00628,30,1
image_00629,30,1
image_00630,30,1
image_00631,30,0
image_00632,30,1
image_00633,30,1
image_00634,30,0
image_00635,30,1
image_00636,30,0
image_00637,30,1
image_00638,30,1
image_00639,30,1
image_00640,30,1
image_00641,30,0
image_00642,30,1
image_00643,30,0
image_00644,30,1
image_00645,30,1
image_00646,30,0
image_00647,30,0
image_00648,30,1
image_00649,30,1
image_00650,30,1
image_00651,30,1
image_00652,30,1
image_00653,30,1
image_00654,30,1
image_00655,30,1
image_00656,30,1
image_00657,30,1
image_00658,30,0
image_00659,30,0
image_00660,30,1
image_00661,30,1
image_00662,30,0
image_00663,30,0
image_00664,30,0
image_00665,30,1
image_00666,30,1
image_00667,30,1
image_00668,30,1
image_00669,30,1
image_00670,30,1
image_00671,30,1
image_00672,30,1
image_00673,30,1
image_00674,30,1
image_00675,30,1
image_00676,30,1
image_00677,30,1
image_00678,30,1
image_00679,30,0
image_00680,30,1
image_00681,30,1
image_00682,30,1
image_00683,30,1
image_00684,30,1
image_00685,30,1
image_00686,30,1
image_00687,30,1
image_00688,30,1
image_00689,30,0
image_00690,30,1
image_00691,30,1
image_00692,30,0
image_00693,30,0
image_00694,30,1
image_00695,30,1
image_00696,30,1
image_00697,30,1
image_00698,30,1
image_00699,30,1
image_00700,30,1
image_00701,30,1
image_00702,30,1
image_00703,30,0
image_00704,30,1
image_00705,30,1
image_00706,30,1
image_00707,30,1
image_00708,30,1
image_00709,30,1
image_00710,30,0
image_00711,30,0
image_00712,30,1
image_00713,30,1
image_00714,30,1
image_00715,30,1
image_00716,30,1
image_00717,30,1
image_00718,30,1
image_00719,30,1
image_00720,30,1
image_00721,30,1
image_00722,30,0
image_00723,30,1
image_00724,30,1
image_00725,30,1
image_00726,30,1
image_00727,30,1
image_00728,30,1
image_00729,30,1
image_00730,30,1
image_00731,30,1
image_00732,30,1
image_00733,30,1
image_00734,30,0
image_00735,30,1
image_00736,30,0
image_00737,30,1
image_00738,30,1
image_00739,30,1
image_00740,30,0
image_00741,30,1
image_00742,30,1
image_00743,30,1
image_00744,30,1
image_00745,30,1
image_00746,30,1
image_00747,30,1
image_00748,30,1
image_00749,30,1
image_00750,30,1
image_00751,30,1
image_00752,30,1
image_00753,30,1
image_00754,30,0
image_00755,30,1
image_00756,30,1
image_00757,30,1
image_00758,30,1
image_00759,30,1
image_00760,30,1
image_00761,30,1
image_00762,30,1
image_00763,30,1
image_00764,30,1
image_00765,30,1
image_00766,30,1
image_00767,30,0
image_00768,30,1
image_00769,30,1
image_00770,30,1
image_00771,30,0
image_00772,30,1
image_00773,30,1
image_00774,30,1
image_00775,30,1
image_00776,30,1
image_00777,30,1
image_00778,30,1
image_00779,30,1
image_00780,30,1
image_00781,30,1
image_00782,30,0
image_00783,30,1
image_00784,30,1
image_00785,30,1
image_00786,30,1
image_00787,30,1
image_00788,30,0
image_00789,30,1
image_00790,30,1
image_00791,30,1
image_00792,30,1
image_00793,30,1
image_00794,30,1
image_00795,30,1
image_00796,30,1
image_00797,30,1
image_00798,30,1
image_00799,30,1
image_00800,30,1
image_00801,30,1
image_00802,30,1
image_00803,30,1
image_00804,30,1
image_00805,30,1
image_00806,30,1
image_00807,30,1
image_00808,30,0
image_00809,30,1
image_00810,30,1
image_00811,30,1
image_00812,30,1
image_00813,30,0
image_00814,30,1
image_00815,30,1
image_00816,30,1
image_00817,30,1
image_00818,30,1
image_00819,30,1
image_00820,30,1
image_00821,30,1
image_00822,30,1
image_00823,30,1
image_00824,30,1
image_00825,30,1
image_00826,30,1
image_00827,30,1
image_00828,30,1
image_00829,30,1
image_00830,30,1
image_00831,30,1
image_00832,30,1
image_00833,30,1
image_00834,30,0
image_00835,30,1
image_00836,30,1
image_00837,30,1
image_00838,30,0
image_00839,30,0
image_00840,30,1
image_00841,30,0
image_00842,30,1
image_00843,30,1
image_00844,30,1
image_00845,30,1
image_00846,30,1
image_00847,30,1
image_00848,30,0
image_00849,30,1
image_00850,30,1
image_00851,30,0
image_00852,30,1
image_00853,30,1
image_00854,30,1
image_00855,30,1
image_00856,30,1
image_00857,30,1
image_00858,30,1
image_00859,30,1
image_00860,30,1
image_00861,30,1
image_00862,30,1
image_00863,30,1
image_00864,30,0
image_00865,30,1
image_00866,30,1
image_00867,30,1
image_00868,30,1
image_00869,30,1
image_00870,30,0
image_00871,30,1
image_00872,30,1
image_00873,30,1
image_00874,30,1
image_00875,30,1
image_00876,30,1
image_00877,30,0
image_00878,30,1
image_00879,30,1
image_00880,30,1
image_00881,30,1
image_00882,30,1
image_00883,30,1
image_00884,30,1
image_00885,30,0
image_00886,30,1
image_00887,30,0
image_00888,30,1
image_00889,30,1
image_00890,30,1
image_00891,30,1
image_00892,30,1
image_00893,30,1
image_00894,30,0
image_00895,30,1
image_00896,30,1
image_00897,30,1
image_00898,30,1
image_00899,30,0
image_00900,30,1
image_00901,30,1
image_00902,30,1
image_00903,30,1
image_00904,30,1
image_00905,30,1
image_00906,30,1
image_00907,30,1
image_00908,30,1
image_00909,30,0
image_00910,30,1
image_00911,30,1
image_00912,30,1
image_00913,30,1
image_00914,30,1
image_00915,30,0
image_00916,30,1
image_00917,30,0
image_00918,30,1
image_00919,30,1
image_00920,30,1
image_00921,30,1
image_00922,30,1
image_00923,30,0
image_00924,30,1
image_00925,30,1
image_00926,30,1
image_00927,30,1
image_00928,30,1
image_00929,30,1
image_00930,30,1
image_00931,30,1
image_00932,30,1
image_00933,30,1
image_00934,30,1
image_00935,30,1
image_00936,30,1
image_00937,30,1
image_00938,30,1
image_00939,30,1
image_00940,30,1
image_00941,30,1
image_00942,30,1
image_00943,30,1
image_00944,30,1
image_00945,30,1
image_00946,30,1
image_00947,30,1
image_00948,30,1
image_00949,30,1
image_00950,30,1
image_00951,30,1
image_00952,30,1
image_00953,30,1
image_00954,30,1
image_00955,30,1
image_00956,30,1
image_00957,30,1
image_00958,30,1
image_00959,30,1
image_00960,30,1
image_00961,30,1
image_00962,30,0
image_00963,30,1
image_00964,30,1
image_00965,30,1
image_00966,30,1
image_00967,30,1
image_00968,30,1
image_00969,30,1
image_00970,30,0
image_00971,30,1
image_00972,30,1
image_00973,30,1
image_00974,30,1
image_00975,30,1
image_00976,30,1
image_00977,30,1
image_00978,30,1
image_00979,30,1
image_00980,30,1
image_00981,30,1
image_00982,30,1
image_00983,30,0
image_00984,30,1
image_00985,30,1
image_00986,30,1
image_00987,30,1
image_00988,30,0
image_00989,30,1
image_00990,30,1
image_00991,30,1
image_00992,30,1
image_00993,30,1
image_00994,30,1
image_00995,30,1
image_00996,30,1
image_00997,30,1
image_00998,30,0
image_00999,30,1
image_00000,35,1
image_00001,35,1
image_00002,35,1
image_00003,35,1
image_00004,35,0
image_00005,35,1
image_00006,35,0
image_00007,35,1
image_00008,35,1
image_00009,35,1
image_00010,35,1
image_00011,35,1
image_00012,35,1
image_00013,35,1
image_00014,35,1
image_00015,35,1
image_00016,35,1
image_00017,35,1
image_00018,35,1
image_00019,35,1
image_00020,35,1
image_00021,35,0
image_00022,35,1
image_00023,35,1
image_00024,35,1
image_00025,35,1
image_00026,35,1
image_00027,35,1
image_00028,35,1
image_00029,35,0
image_00030,35,1
image_00031,35,0
image_00032,35,1
image_00033,35,1
image_00034,35,1
image_00035,35,1
image_00036,35,0
image_00037,35,1
image_00038,35,1
image_00039,35,1
image_00040,35,1
image_00041,35,1
image_00042,35,1
image_00043,35,1
image_00044,35,1
image_00045,35,1
image_00046,35,0
image_00047,35,1
image_00048,35,1
image_00049,35,1
image_00050,35,1
image_00051,35,1
image_00052,35,1
image_00053,35,1
image_00054,35,0
image_00055,35,0
image_00056,35,1
image_00057,35,1
image_00058,35,0
image_00059,35,1
image_00060,35,0
image_00061,35,1
image_00062,35,1
image_00063,35,1
image_00064,35,1
image_00065,35,1
image_00066,35,0
image_00067,35,1
image_00068,35,0
image_00069,35,1
image_00070,35,1
image_00071,35,1
image_00072,35,1
image_00073,35,0
image_00074,35,1
image_00075,35,1
image_00076,35,1
image_00077,35,1
image_00078,35,1
image_00079,35,1
image_00080,35,1
image_00081,35,1
image_00082,35,1
image_00083,35,1
image_00084,35,1
image_00085,35,1
image_00086,35,1
image_00087,35,1
image_00088,35,1
image_00089,35,1
image_00090,35,1
image_00091,35,1
image_00092,35,1
image_00093,35,1
image_00094,35,1
image_00095,35,1
image_00096,35,1
image_00097,35,1
image_00098,35,1
image_00099,35,1
image_00100,35,1
image_00101,35,1
image_00102,35,1
image_00103,35,1
image_00104,35,0
image_00105,35,1
image_00106,35,1
image_00107,35,0
image_00108,35,1
image_00109,35,1
image_00110,35,1
image_00111,35,1
image_00112,35,1
image_00113,35,1
image_00114,35,1
image_00115,35,1
image_00116,35,1
image_00117,35,1
image_00118,35,0
image_00119,35,1
image_00120,35,1
image_00121,35,1
image_00122,35,1
image_00123,35,1
image_00124,35,1
image_00125,35,1
image_00126,35,1
image_00127,35,1
image_00128,35,1
image_00129,35,1
image_00130,35,1
image_00131,35,1
image_00132,35,1
image_00133,35,1
image_00134,35,1
image_00135,35,1
image_00136,35,1
image_00137,35,1
image_00138,35,1
image_00139,35,1
image_00140,35,1
image_00141,35,1
image_00142,35,1
image_00143,35,1
image_00144,35,1
image_00145,35,1
image_00146,35,1
image_00147,35,1
image_00148,35,1
image_00149,35,1
image_00150,35,1
image_00151,35,1
image_00152,35,1
image_00153,35,1
image_00154,35,1
image_00155,35,1
image_00156,35,1
image_00157,35,1
image_00158,35,1
image_00159,35,1
image_00160,35,1
image_00161,35,1
image_00162,35,1
image_00163,35,1
image_00164,35,1
image_00165,35,1
image_00166,35,1
image_00167,35,1
image_00168,35,1
image_00169,35,1
image_00170,35,1
image_00171,35,1
image_00172,35,1
image_00173,35,1
image_00174,35,0
image_00175,35,0
image_00176,35,1
image_00177,35,1
image_00178,35,1
image_00179,35,1
image_00180,35,0
image_00181,35,1
image_00182,35,1
image_00183,35,1
image_00184,35,0
image_00185,35,1
image_00186,35,1
image_00187,35,1
image_00188,35,1
image_00189,35,1
image_00190,35,1
image_00191,35,1
image_00192,35,1
image_00193,35,0
image_00194,35,1
image_00195,35,1
image_00196,35,1
image_00197,35,1
image_00198,35,1
image_00199,35,1
image_00200,35,1
image_00201,35,1
image_00202,35,1
image_00203,35,1
image_00204,35,1
image_00205,35,1
image_00206,35,1
image_00207,35,1
image_00208,35,0
image_00209,35,1
image_00210,35,1
image_00211,35,1
image_00212,35,1
image_00213,35,1
image_00214,35,1
image_00215,35,1
image_00216,35,1
image_00217,35,1
image_00218,35,1
image_00219,35,1
image_00220,35,1
image_00221,35,1
image_00222,35,1
image_00223,35,1
image_00224,35,1
image_00225,35,1
image_00226,35,1
image_00227,35,1
image_00228,35,1
image_00229,35,1
image_00230,35,1
image_00231,35,1
image_00232,35,1
image_00233,35,1
image_00234,35,1
image_00235,35,1
image_00236,35,1
image_00237,35,1
image_00238,35,0
image_00239,35,1
image_00240,35,0
image_00241,35,1
image_00242,35,1
image_00243,35,1
image_00244,35,1
image_00245,35,0
image_00246,35,1
image_00247,35,1
image_00248,35,1
image_00249,35,1
image_00250,35,0
image_00251,35,1
image_00252,35,1
image_00253,35,1
image_00254,35,1
image_00255,35,1
image_00256,35,1
image_00257,35,1
image_00258,35,1
image_00259,35,1
image_00260,35,0
image_00261,35,1
image_00262,35,1
image_00263,35,1
image_00264,35,1
image_00265,35,1
image_00266,35,0
image_00267,35,1
image_00268,35,1
image_00269,35,1
image_00270,35,1
image_00271,35,1
image_00272,35,0
image_00273,35,1
image_00274,35,1
image_00275,35,1
image_00276,35,1
image_00277,35,1
image_00278,35,0
image_00279,35,1
image_00280,35,1
image_00281,35,1
image_00282,35,0
image_00283,35,1
image_00284,35,1
image_00285,35,1
image_00286,35,1
image_00287,35,1
image_00288,35,1
image_00289,35,1
image_00290,35,0
image_00291,35,0
image_00292,35,1
image_00293,35,1
image_00294,35,1
image_00295,35,1
image_00296,35,1
image_00297,35,1
image_00298,35,1
image_00299,35,1
image_00300,35,1
image_00301,35,1
image_00302,35,1
image_00303,35,1
image_00304,35,1
image_00305,35,1
image_00306,35,1
image_00307,35,1
image_00308,35,1
