image_id,occlusion_level,is_correct
image_00561,55,1
image_00562,55,1
image_00563,55,0
image_00564,55,0
image_00565,55,0
image_00566,55,1
image_00567,55,1
image_00568,55,0
image_00569,55,0
image_00570,55,0
image_00571,55,0
image_00572,55,0
image_00573,55,0
image_00574,55,1
image_00575,55,1
image_00576,55,0
image_00577,55,0
image_00578,55,0
image_00579,55,1
image_00580,55,0
image_00581,55,0
image_00582,55,0
image_00583,55,0
image_00584,55,0
image_00585,55,0
image_00586,55,0
image_00587,55,0
image_00588,55,0
image_00589,55,0
image_00590,55,0
image_00591,55,0
image_00592,55,1
image_00593,55,1
image_00594,55,0
image_00595,55,0
image_00596,55,0
image_00597,55,0
image_00598,55,0
image_00599,55,0
image_00600,55,0
image_00601,55,1
image_00602,55,1
image_00603,55,0
image_00604,55,1
image_00605,55,0
image_00606,55,0
image_00607,55,1
image_00608,55,0
image_00609,55,1
image_00610,55,0
image_00611,55,1
image_00612,55,0
image_00613,55,0
image_00614,55,0
image_00615,55,0
image_00616,55,1
image_00617,55,0
image_00618,55,1
image_00619,55,1
image_00620,55,0
image_00621,55,0
image_00622,55,0
image_00623,55,0
image_00624,55,0
image_00625,55,0
image_00626,55,0
image_00627,55,0
image_00628,55,1
image_00629,55,1
image_00630,55,0
image_00631,55,0
image_00632,55,0
image_00633,55,0
image_00634,55,0
image_00635,55,1
image_00636,55,1
image_00637,55,1
image_00638,55,0
image_00639,55,0
image_00640,55,0
image_00641,55,1
image_00642,55,0
image_00643,55,1
image_00644,55,0
image_00645,55,0
image_00646,55,0
image_00647,55,0
image_00648,55,0
image_00649,55,0
image_00650,55,0
image_00651,55,0
image_00652,55,0
image_00653,55,0
image_00654,55,1
image_00655,55,0
image_00656,55,0
image_00657,55,0
image_00658,55,0
image_00659,55,0
image_00660,55,1
image_00661,55,0
image_00662,55,0
image_00663,55,0
image_00664,55,0
image_00665,55,0
image_00666,55,0
image_00667,55,0
image_00668,55,1
image_00669,55,0
image_00670,55,0
image_00671,55,0
image_00672,55,0
image_00673,55,0
image_00674,55,0
image_00675,55,0
image_00676,55,0
image_00677,55,0
image_00678,55,0
image_00679,55,0
image_00680,55,0
image_00681,55,0
image_00682,55,1
image_00683,55,0
image_00684,55,0
image_00685,55,1
image_00686,55,0
image_00687,55,1
image_00688,55,1
image_00689,55,0
image_00690,55,1
image_00691,55,0
image_00692,55,0
image_00693,55,0
image_00694,55,0
image_00695,55,1
image_00696,55,1
image_00697,55,0
image_00698,55,1
image_00699,55,1
image_00700,55,0
image_00701,55,0
image_00702,55,0
image_00703,55,0
image_00704,55,0
image_00705,55,1
image_00706,55,0
image_00707,55,1
image_00708,55,1
image_00709,55,1
image_00710,55,0
image_00711,55,1
image_00712,55,0
image_00713,55,0
image_00714,55,0
image_00715,55,0
image_00716,55,0
image_00717,55,0
image_00718,55,0
image_00719,55,0
image_00720,55,0
image_00721,55,1
image_00722,55,0
image_00723,55,1
image_00724,55,1
image_00725,55,0
image_00726,55,0
image_00727,55,0
image_00728,55,0
image_00729,55,0
image_00730,55,0
image_00731,55,1
image_00732,55,0
image_00733,55,1
image_00734,55,0
image_00735,55,0
image_00736,55,0
image_00737,55,0
image_00738,55,0
image_00739,55,0
image_00740,55,0
image_00741,55,0
image_00742,55,0
image_00743,55,0
image_00744,55,0
image_00745,55,0
image_00746,55,0
image_00747,55,0
image_00748,55,1
image_00749,55,0
image_00750,55,0
image_00751,55,1
image_00752,55,0
image_00753,55,1
image_00754,55,0
image_00755,55,0
image_00756,55,0
image_00757,55,0
image_00758,55,0
image_00759,55,1
image_00760,55,1
image_00761,55,0
image_00762,55,0
image_00763,55,0
image_00764,55,0
image_00765,55,0
image_00766,55,0
image_00767,55,0
image_00768,55,0
image_00769,55,0
image_00770,55,1
image_00771,55,0
image_00772,55,1
image_00773,55,0
image_00774,55,0
image_00775,55,0
image_00776,55,0
image_00777,55,0
image_00778,55,1
image_00779,55,1
image_00780,55,0
image_00781,55,0
image_00782,55,1
image_00783,55,1
image_00784,55,1
image_00785,55,0
image_00786,55,1
image_00787,55,1
image_00788,55,0
image_00789,55,1
image_00790,55,1
image_00791,55,1
image_00792,55,0
image_00793,55,0
image_00794,55,1
image_00795,55,1
image_00796,55,0
image_00797,55,0
image_00798,55,0
image_00799,55,0
image_00800,55,0
image_00801,55,0
image_00802,55,0
image_00803,55,0
image_00804,55,0
image_00805,55,0
image_00806,55,0
image_00807,55,0
image_00808,55,0
image_00809,55,1
image_00810,55,0
image_00811,55,0
image_00812,55,1
image_00813,55,0
image_00814,55,1
image_00815,55,1
image_00816,55,1
image_00817,55,1
image_00818,55,0
image_00819,55,0
image_00820,55,0
image_00821,55,1
image_00822,55,0
image_00823,55,0
image_00824,55,0
image_00825,55,1
image_00826,55,1
image_00827,55,1
image_00828,55,1
image_00829,55,0
image_00830,55,0
image_00831,55,0
image_00832,55,1
image_00833,55,0
image_00834,55,0
image_00835,55,0
image_00836,55,0
image_00837,55,0
image_00838,55,0
image_00839,55,0
image_00840,55,0
image_00841,55,0
image_00842,55,0
image_00843,55,0
image_00844,55,0
image_00845,55,1
image_00846,55,1
image_00847,55,1
image_00848,55,0
image_00849,55,1
image_00850,55,0
image_00851,55,0
image_00852,55,1
image_00853,55,0
image_00854,55,1
image_00855,55,0
image_00856,55,1
image_00857,55,0
image_00858,55,1
image_00859,55,0
image_00860,55,0
image_00861,55,0
image_00862,55,0
image_00863,55,0
image_00864,55,0
image_00865,55,0
image_00866,55,1
image_00867,55,0
image_00868,55,0
image_00869,55,0
image_00870,55,0
image_00871,55,0
image_00872,55,1
image_00873,55,0
image_00874,55,0
image_00875,55,0
image_00876,55,0
image_00877,55,0
image_00878,55,1
image_00879,55,0
image_00880,55,0
image_00881,55,0
image_00882,55,1
image_00883,55,0
image_00884,55,0
image_00885,55,0
image_00886,55,0
image_00887,55,0
image_00888,55,0
image_00889,55,0
image_00890,55,0
image_00891,55,0
image_00892,55,1
image_00893,55,0
image_00894,55,0
image_00895,55,0
image_00896,55,1
image_00897,55,1
image_00898,55,0
image_00899,55,0
image_00900,55,1
image_00901,55,0
image_00902,55,0
image_00903,55,1
image_00904,55,0
image_00905,55,1
image_00906,55,1
image_00907,55,0
image_00908,55,0
image_00909,55,0
image_00910,55,0
image_00911,55,0
image_00912,55,0
image_00913,55,1
image_00914,55,0
image_00915,55,0
image_00916,55,1
image_00917,55,0
image_00918,55,0
image_00919,55,0
image_00920,55,0
image_00921,55,0
image_00922,55,1
image_00923,55,0
image_00924,55,0
image_00925,55,1
image_00926,55,0
image_00927,55,0
image_00928,55,0
image_00929,55,0
image_00930,55,0
image_00931,55,0
image_00932,55,0
image_00933,55,1
image_00934,55,0
image_00935,55,0
image_00936,55,1
image_00937,55,1
image_00938,55,0
image_00939,55,0
image_00940,55,0
image_00941,55,0
image_00942,55,0
image_00943,55,0
image_00944,55,0
image_00945,55,0
image_00946,55,1
image_00947,55,0
image_00948,55,1
image_00949,55,1
image_00950,55,0
image_00951,55,0
image_00952,55,0
image_00953,55,1
image_00954,55,0
image_00955,55,0
image_00956,55,0
image_00957,55,1
image_00958,55,1
image_00959,55,0
image_00960,55,0
image_00961,55,0
image_00962,55,0
image_00963,55,0
image_00964,55,0
image_00965,55,0
image_00966,55,0
image_00967,55,0
image_00968,55,0
image_00969,55,1
image_00970,55,0
image_00971,55,1
image_00972,55,0
image_00973,55,0
image_00974,55,0
image_00975,55,0
image_00976,55,0
image_00977,55,0
image_00978,55,0
image_00979,55,1
image_00980,55,0
image_00981,55,0
image_00982,55,1
image_00983,55,0
image_00984,55,0
image_00985,55,1
image_00986,55,1
image_00987,55,0
image_00988,55,0
image_00989,55,1
image_00990,55,0
image_00991,55,0
image_00992,55,1
image_00993,55,0
image_00994,55,0
image_00995,55,1
image_00996,55,0
image_00997,55,0
image_00998,55,0
image_00999,55,1
image_00000,60,1
image_00001,60,1
image_00002,60,1
image_00003,60,0
image_00004,60,0
image_00005,60,0
image_00006,60,0
image_00007,60,0
image_00008,60,0
image_00009,60,1
image_00010,60,1
image_00011,60,0
image_00012,60,1
image_00013,60,0
image_00014,60,1
image_00015,60,1
image_00016,60,1
image_00017,60,1
image_00018,60,1
image_00019,60,1
image_00020,60,1
image_00021,60,0
image_00022,60,1
image_00023,60,0
image_00024,60,1
image_00025,60,1
image_00026,60,0
image_00027,60,1
image_00028,60,1
image_00029,60,0
image_00030,60,1
image_00031,60,0
image_00032,60,1
image_00033,60,0
image_00034,60,1
image_00035,60,1
image_00036,60,0
image_00037,60,0
image_00038,60,1
image_00039,60,0
image_00040,60,0
image_00041,60,0
image_00042,60,0
image_00043,60,1
image_00044,60,0
image_00045,60,1
image_00046,60,1
image_00047,60,0
image_00048,60,0
image_00049,60,0
image_00050,60,1
image_00051,60,0
image_00052,60,0
image_00053,60,1
image_00054,60,0
image_00055,60,0
image_00056,60,0
image_00057,60,1
image_00058,60,0
image_00059,60,1
image_00060,60,0
image_00061,60,1
image_00062,60,0
image_00063,60,0
image_00064,60,0
image_00065,60,0
image_00066,60,0
image_00067,60,0
image_00068,60,0
image_00069,60,1
image_00070,60,1
image_00071,60,0
image_00072,60,1
image_00073,60,0
image_00074,60,1
image_00075,60,1
image_00076,60,0
image_00077,60,0
image_00078,60,1
image_00079,60,1
image_00080,60,0
image_00081,60,0
image_00082,60,1
image_00083,60,1
image_00084,60,1
image_00085,60,1
image_00086,60,1
image_00087,60,0
image_00088,60,1
image_00089,60,1
image_00090,60,1
image_00091,60,0
image_00092,60,1
image_00093,60,1
image_00094,60,1
image_00095,60,1
image_00096,60,0
image_00097,60,1
image_00098,60,0
image_00099,60,1
image_00100,60,0
image_00101,60,0
image_00102,60,0
image_00103,60,0
image_00104,60,0
image_00105,60,0
image_00106,60,0
image_00107,60,0
image_00108,60,0
image_00109,60,1
image_00110,60,0
image_00111,60,1
image_00112,60,1
image_00113,60,0
image_00114,60,1
image_00115,60,0
image_00116,60,0
image_00117,60,0
image_00118,60,0
image_00119,60,0
image_00120,60,1
image_00121,60,0
image_00122,60,0
image_00123,60,1
image_00124,60,0
image_00125,60,0
image_00126,60,1
image_00127,60,1
image_00128,60,0
image_00129,60,1
image_00130,60,1
image_00131,60,0
image_00132,60,1
image_00133,60,1
image_00134,60,1
image_00135,60,1
image_00136,60,1
image_00137,60,0
image_00138,60,1
image_00139,60,1
image_00140,60,1
image_00141,60,1
image_00142,60,1
image_00143,60,0
image_00144,60,1
image_00145,60,1
image_00146,60,0
image_00147,60,0
image_00148,60,0
image_00149,60,0
image_00150,60,1
image_00151,60,1
image_00152,60,0
image_00153,60,1
image_00154,60,0
image_00155,60,1
image_00156,60,0
image_00157,60,1
image_00158,60,0
image_00159,60,0
image_00160,60,0
image_00161,60,0
image_00162,60,0
image_00163,60,0
image_00164,60,1
image_00165,60,0
image_00166,60,0
image_00167,60,0
image_00168,60,0
image_00169,60,0
image_00170,60,1
image_00171,60,0
image_00172,60,1
image_00173,60,0
image_00174,60,0
image_00175,60,0
image_00176,60,0
image_00177,60,0
image_00178,60,1
image_00179,60,0
image_00180,60,0
image_00181,60,0
image_00182,60,1
image_00183,60,0
image_00184,60,0
image_00185,60,0
image_00186,60,0
image_00187,60,1
image_00188,60,0
image_00189,60,0
image_00190,60,0
image_00191,60,0
image_00192,60,0
image_00193,60,0
image_00194,60,1
image_00195,60,1
image_00196,60,1
image_00197,60,0
image_00198,60,1
image_00199,60,0
image_00200,60,1
image_00201,60,0
image_00202,60,0
image_00203,60,1
image_00204,60,0
image_00205,60,0
image_00206,60,0
image_00207,60,1
image_00208,60,0
image_00209,60,0
image_00210,60,0
image_00211,60,1
image_00212,60,0
image_00213,60,1
image_00214,60,1
image_00215,60,0
image_00216,60,1
image_00217,60,1
image_00218,60,0
image_00219,60,0
image_00220,60,0
image_00221,60,0
image_00222,60,1
image_00223,60,1
image_00224,60,1
image_00225,60,1
image_00226,60,0
image_00227,60,0
image_00228,60,0
image_00229,60,1
image_00230,60,0
image_00231,60,0
image_00232,60,1
image_00233,60,0
image_00234,60,1
image_00235,60,1
image_00236,60,0
image_00237,60,1
image_00238,60,0
image_00239,60,0
image_00240,60,0
image_00241,60,1
image_00242,60,1
image_00243,60,0
image_00244,60,0
image_00245,60,0
image_00246,60,0
image_00247,60,1
image_00248,60,1
image_00249,60,1
image_00250,60,0
image_00251,60,0
image_00252,60,0
image_00253,60,1
image_00254,60,1
image_00255,60,0
image_00256,60,0
image_00257,60,0
image_00258,60,0
image_00259,60,0
image_00260,60,0
image_00261,60,0
image_00262,60,0
image_00263,60,1
image_00264,60,1
image_00265,60,0
image_00266,60,0
image_00267,60,0
image_00268,60,1
image_00269,60,0
image_00270,60,0
image_00271,60,0
image_00272,60,1
image_00273,60,1
image_00274,60,0
image_00275,60,0
image_00276,60,1
image_00277,60,1
image_00278,60,0
image_00279,60,1
image_00280,60,1
image_00281,60,0
image_00282,60,0
image_00283,60,1
image_00284,60,1
image_00285,60,0
image_00286,60,0
image_00287,60,0
image_00288,60,0
image_00289,60,0
image_00290,60,0
image_00291,60,0
image_00292,60,0
image_00293,60,0
image_00294,60,0
image_00295,60,0
image_00296,60,1
image_00297,60,0
image_00298,60,1
image_00299,60,1
image_00300,60,1
image_00301,60,1
image_00302,60,0
image_00303,60,1
image_00304,60,1
image_00305,60,0
image_00306,60,1
image_00307,60,0
image_00308,60,0
image_00309,60,1
image_00310,60,0
image_00311,60,1
image_00312,60,0
image_00313,60,1
image_00314,60,0
image_00315,60,0
image_00316,60,0
image_00317,60,1
image_00318,60,1
image_00319,60,0
image_00320,60,0
image_00321,60,1
image_00322,60,0
image_00323,60,1
image_00324,60,0
image_00325,60,1
image_00326,60,0
image_00327,60,1
image_00328,60,0
image_00329,60,0
image_00330,60,0
image_00331,60,1
image_00332,60,0
image_00333,60,0
image_00334,60,0
image_00335,60,0
image_00336,60,1
image_00337,60,1
image_00338,60,0
image_00339,60,0
image_00340,60,0
image_00341,60,0
image_00342,60,1
image_00343,60,0
image_00344,60,1
image_00345,60,0
image_00346,60,1
image_00347,60,0
image_00348,60,0
image_00349,60,0
image_00350,60,0
image_00351,60,0
image_00352,60,0
image_00353,60,0
image_00354,60,1
image_00355,60,0
image_00356,60,0
image_00357,60,1
image_00358,60,0
image_00359,60,1
image_00360,60,0
image_00361,60,1
image_00362,60,1
image_00363,60,0
image_00364,60,0
image_00365,60,0
image_00366,60,0
image_00367,60,1
image_00368,60,0
image_00369,60,1
image_00370,60,0
image_00371,60,1
image_00372,60,1
image_00373,60,0
image_00374,60,0
image_00375,60,0
image_00376,60,1
image_00377,60,0
image_00378,60,0
image_00379,60,0
image_00380,60,0
image_00381,60,1
image_00382,60,1
image_00383,60,1
image_00384,60,1
image_00385,60,0
image_00386,60,1
image_00387,60,1
image_00388,60,0
image_00389,60,1
image_00390,60,0
image_00391,60,1
image_00392,60,0
image_00393,60,0
image_00394,60,0
image_00395,60,0
image_00396,60,1
image_00397,60,1
image_00398,60,0
image_00399,60,0
image_00400,60,0
image_00401,60,0
image_00402,60,0
image_00403,60,1
image_00404,60,1
image_00405,60,0
image_00406,60,0
image_00407,60,1
image_00408,60,0
image_00409,60,1
image_00410,60,0
image_00411,60,0
image_00412,60,0
image_00413,60,0
image_00414,60,0
image_00415,60,0
image_00416,60,0
image_00417,60,1
image_00418,60,0
image_00419,60,0
image_00420,60,0
image_00421,60,0
image_00422,60,0
image_00423,60,0
image_00424,60,0
image_00425,60,0
image_00426,60,0
image_00427,60,0
image_00428,60,1
image_00429,60,0
image_00430,60,0
image_00431,60,0
image_00432,60,1
image_00433,60,0
image_00434,60,0
image_00435,60,0
image_00436,60,1
image_00437,60,0
image_00438,60,1
image_00439,60,0
image_00440,60,1
image_00441,60,0
image_00442,60,0
image_00443,60,1
image_00444,60,0
image_00445,60,0
image_00446,60,0
image_00447,60,1
image_00448,60,1
image_00449,60,0
image_00450,60,0
image_00451,60,0
image_00452,60,0
image_00453,60,0
image_00454,60,0
image_00455,60,0
image_00456,60,0
image_00457,60,0
image_00458,60,0
image_00459,60,0
image_00460,60,0
image_00461,60,0
image_00462,60,0
image_00463,60,0
image_00464,60,1
image_00465,60,0
image_00466,60,1
image_00467,60,0
image_00468,60,0
image_00469,60,0
image_00470,60,1
image_00471,60,1
image_00472,60,1
image_00473,60,0
image_00474,60,1
image_00475,60,1
image_00476,60,0
image_00477,60,0
image_00478,60,0
image_00479,60,0
image_00480,60,0
image_00481,60,1
image_00482,60,0
image_00483,60,0
image_00484,60,0
image_00485,60,0
image_00486,60,0
image_00487,60,0
image_00488,60,1
image_00489,60,1
image_00490,60,0
image_00491,60,0
image_00492,60,1
image_00493,60,0
image_00494,60,1
image_00495,60,1
image_00496,60,0
image_00497,60,0
image_00498,60,0
image_00499,60,0
image_00500,60,0
image_00501,60,0
image_00502,60,0
image_00503,60,1
image_00504,60,1
image_00505,60,0
image_00506,60,0
image_00507,60,0
image_00508,60,0
image_00509,60,0
image_00510,60,1
image_00511,60,0
image_00512,60,1
image_00513,60,1
image_00514,60,1
image_00515,60,0
image_00516,60,0
image_00517,60,1
image_00518,60,1
image_00519,60,0
image_00520,60,0
image_00521,60,1
image_00522,60,0
image_00523,60,0
image_00524,60,0
image_00525,60,1
image_00526,60,0
image_00527,60,0
image_00528,60,1
image_00529,60,0
image_00530,60,0
image_00531,60,0
image_00532,60,0
image_00533,60,0
image_00534,60,0
image_00535,60,0
image_00536,60,0
image_00537,60,1
image_00538,60,1
image_00539,60,0
image_00540,60,0
image_00541,60,1
image_00542,60,0
image_00543,60,0
image_00544,60,0
image_00545,60,0
image_00546,60,1
image_00547,60,0
image_00548,60,0
image_00549,60,0
image_00550,60,0
image_00551,60,0
image_00552,60,0
image_00553,60,0
image_00554,60,0
image_00555,60,1
image_00556,60,0
image_00557,60,0
image_00558,60,1
image_00559,60,1
image_00560,60,0
image_00561,60,1
image_00562,60,1
image_00563,60,0
image_00564,60,0
image_00565,60,0
image_00566,60,0
image_00567,60,0
image_00568,60,0
image_00569,60,0
image_00570,60,0
image_00571,60,0
image_00572,60,0
image_00573,60,0
image_00574,60,1
image_00575,60,0
image_00576,60,1
image_00577,60,0
image_00578,60,0
image_00579,60,0
image_00580,60,0
image_00581,60,0
image_00582,60,0
image_00583,60,0
image_00584,60,0
image_00585,60,0
image_00586,60,0
image_00587,60,0
image_00588,60,0
image_00589,60,0
image_00590,60,0
image_00591,60,0
image_00592,60,1
image_00593,60,1
image_00594,60,0
image_00595,60,0
image_00596,60,0
image_00597,60,0
image_00598,60,0
image_00599,60,0
image_00600,60,0
image_00601,60,0
image_00602,60,0
image_00603,60,0
image_00604,60,1
image_00605,60,0
image_00606,60,0
image_00607,60,1
image_00608,60,0
image_00609,60,1
image_00610,60,0
image_00611,60,1
image_00612,60,0
image_00613,60,0
image_00614,60,0
image_00615,60,0
image_00616,60,1
image_00617,60,0
image_00618,60,1
image_00619,60,0
image_00620,60,0
image_00621,60,0
image_00622,60,0
image_00623,60,0
image_00624,60,0
image_00625,60,0
image_00626,60,0
image_00627,60,0
image_00628,60,1
image_00629,60,1
image_00630,60,0
image_00631,60,0
image_00632,60,0
image_00633,60,0
image_00634,60,0
image_00635,60,1
image_00636,60,1
image_00637,60,1
image_00638,60,0
image_00639,60,0
image_00640,60,0
image_00641,60,0
image_00642,60,0
image_00643,60,1
image_00644,60,0
image_00645,60,0
image_00646,60,0
image_00647,60,0
image_00648,60,0
image_00649,60,0
image_00650,60,0
image_00651,60,0
image_00652,60,0
image_00653,60,0
image_00654,60,1
image_00655,60,0
image_00656,60,0
image_00657,60,0
image_00658,60,0
image_00659,60,0
image_00660,60,1
image_00661,60,0
image_00662,60,0
image_00663,60,0
image_00664,60,1
image_00665,60,0
image_00666,60,0
image_00667,60,0
image_00668,60,1
image_00669,60,0
image_00670,60,0
image_00671,60,0
image_00672,60,0
image_00673,60,0
image_00674,60,1
image_00675,60,0
image_00676,60,0
image_00677,60,0
image_00678,60,0
image_00679,60,0
image_00680,60,0
image_00681,60,0
image_00682,60,1
image_00683,60,0
image_00684,60,0
image_00685,60,1
image_00686,60,0
image_00687,60,1
image_00688,60,1
image_00689,60,0
image_00690,60,1
image_00691,60,0
image_00692,60,0
image_00693,60,0
image_00694,60,0
image_00695,60,0
image_00696,60,1
image_00697,60,0
image_00698,60,1
image_00699,60,1
image_00700,60,0
image_00701,60,0
image_00702,60,0
image_00703,60,0
image_00704,60,0
image_00705,60,1
image_00706,60,0
image_00707,60,1
image_00708,60,0
image_00709,60,1
image_00710,60,0
image_00711,60,1
image_00712,60,0
image_00713,60,0
image_00714,60,0
image_00715,60,0
image_00716,60,0
image_00717,60,0
image_00718,60,0
image_00719,60,0
image_00720,60,0
image_00721,60,1
image_00722,60,0
image_00723,60,0
image_00724,60,1
image_00725,60,0
image_00726,60,0
image_00727,60,0
image_00728,60,0
image_00729,60,0
image_00730,60,0
image_00731,60,1
image_00732,60,0
image_00733,60,1
image_00734,60,0
image_00735,60,0
image_00736,60,0
image_00737,60,0
image_00738,60,0
image_00739,60,0
image_00740,60,0
image_00741,60,0
image_00742,60,0
image_00743,60,0
image_00744,60,0
image_00745,60,0
image_00746,60,0
image_00747,60,0
image_00748,60,0
image_00749,60,0
image_00750,60,0
image_00751,60,1
image_00752,60,0
image_00753,60,1
image_00754,60,0
image_00755,60,0
image_00756,60,0
image_00757,60,0
image_00758,60,0
image_00759,60,1
image_00760,60,1
image_00761,60,0
image_00762,60,0
image_00763,60,0
image_00764,60,0
image_00765,60,0
image_00766,60,0
image_00767,60,0
image_00768,60,0
image_00769,60,0
image_00770,60,1
image_00771,60,0
image_00772,60,1
image_00773,60,0
image_00774,60,0
image_00775,60,0
image_00776,60,0
image_00777,60,0
image_00778,60,0
image_00779,60,1
image_00780,60,0
image_00781,60,0
image_00782,60,0
image_00783,60,1
image_00784,60,1
image_00785,60,0
image_00786,60,1
image_00787,60,1
image_00788,60,0
image_00789,60,0
image_00790,60,1
image_00791,60,1
image_00792,60,0
image_00793,60,0
image_00794,60,1
image_00795,60,1
image_00796,60,0
image_00797,60,1
image_00798,60,0
image_00799,60,0
image_00800,60,0
image_00801,60,0
image_00802,60,0
image_00803,60,0
image_00804,60,0
image_00805,60,0
image_00806,60,0
image_00807,60,0
image_00808,60,0
image_00809,60,1
image_00810,60,0
image_00811,60,0
image_00812,60,1
image_00813,60,0
image_00814,60,0
image_00815,60,1
image_00816,60,1
image_00817,60,1
image_00818,60,0
image_00819,60,0
image_00820,60,0
image_00821,60,1
image_00822,60,0
image_00823,60,0
image_00824,60,0
image_00825,60,0
image_00826,60,1
image_00827,60,1
image_00828,60,1
image_00829,60,0
image_00830,60,0
image_00831,60,0
image_00832,60,1
image_00833,60,0
image_00834,60,0
image_00835,60,0
image_00836,60,0
image_00837,60,0
image_00838,60,0
image_00839,60,0
image_00840,60,0
image_00841,60,0
image_00842,60,0
image_00843,60,0
image_00844,60,0
image_00845,60,1
image_00846,60,0
image_00847,60,0
image_00848,60,0
image_00849,60,1
image_00850,60,0
image_00851,60,0
image_00852,60,1
image_00853,60,0
image_00854,60,0
image_00855,60,0
image_00856,60,0
image_00857,60,0
image_00858,60,1
image_00859,60,0
image_00860,60,0
image_00861,60,0
image_00862,60,0
image_00863,60,0
image_00864,60,0
image_00865,60,0
image_00866,60,1
image_00867,60,0
image_00868,60,0
image_00869,60,0
image_00870,60,0
image_00871,60,0
image_00872,60,1
image_00873,60,0
image_00874,60,0
image_00875,60,0
image_00876,60,0
image_00877,60,0
image_00878,60,1
image_00879,60,0
image_00880,60,0
image_00881,60,0
image_00882,60,0
image_00883,60,0
image_00884,60,0
image_00885,60,0
image_00886,60,0
image_00887,60,0
image_00888,60,0
image_00889,60,0
image_00890,60,0
image_00891,60,0
image_00892,60,1
image_00893,60,0
image_00894,60,0
image_00895,60,0
image_00896,60,0
image_00897,60,1
image_00898,60,0
image_00899,60,0
image_00900,60,1
image_00901,60,0
image_00902,60,0
image_00903,60,1
image_00904,60,0
image_00905,60,1
image_00906,60,1
image_00907,60,0
image_00908,60,0
image_00909,60,0
image_00910,60,0
image_00911,60,0
image_00912,60,0
image_00913,60,1
image_00914,60,1
image_00915,60,0
image_00916,60,1
image_00917,60,0
image_00918,60,0
image_00919,60,0
image_00920,60,0
image_00921,60,0
image_00922,60,1
image_00923,60,0
image_00924,60,0
image_00925,60,1
image_00926,60,0
image_00927,60,0
image_00928,60,0
image_00929,60,0
image_00930,60,0
image_00931,60,0
image_00932,60,0
image_00933,60,0
image_00934,60,0
image_00935,60,0
image_00936,60,0
image_00937,60,1
image_00938,60,0
image_00939,60,0
image_00940,60,0
image_00941,60,0
image_00942,60,0
image_00943,60,0
image_00944,60,0
image_00945,60,0
image_00946,60,1
image_00947,60,0
image_00948,60,1
image_00949,60,1
image_00950,60,0
image_00951,60,0
image_00952,60,0
image_00953,60,1
image_00954,60,0
image_00955,60,0
image_00956,60,0
image_00957,60,0
image_00958,60,1
image_00959,60,0
image_00960,60,0
image_00961,60,0
image_00962,60,0
image_00963,60,0
image_00964,60,0
image_00965,60,0
image_00966,60,0
image_00967,60,0
image_00968,60,0
image_00969,60,1
image_00970,60,0
image_00971,60,1
image_00972,60,0
image_00973,60,0
image_00974,60,0
image_00975,60,0
image_00976,60,0
image_00977,60,0
image_00978,60,0
image_00979,60,0
image_00980,60,0
image_00981,60,0
image_00982,60,0
image_00983,60,0
image_00984,60,1
image_00985,60,1
image_00986,60,1
image_00987,60,0
image_00988,60,0
image_00989,60,0
image_00990,60,0
image_00991,60,0
image_00992,60,1
image_00993,60,0
image_00994,60,0
image_00995,60,1
image_00996,60,0
image_00997,60,0
image_00998,60,0
image_00999,60,1
image_00000,65,1
image_00001,65,1
image_00002,65,0
image_00003,65,0
image_00004,65,0
image_00005,65,0
image_00006,65,0
image_00007,65,0
image_00008,65,1
image_00009,65,0
image_00010,65,1
image_00011,65,0
image_00012,65,1
image_00013,65,0
image_00014,65,1
image_00015,65,1
image_00016,65,0
image_00017,65,1
image_00018,65,1
image_00019,65,1
image_00020,65,0
image_00021,65,0
image_00022,65,0
image_00023,65,0
image_00024,65,1
image_00025,65,1
image_00026,65,0
image_00027,65,1
image_00028,65,1
image_00029,65,0
image_00030,65,1
image_00031,65,0
image_00032,65,1
image_00033,65,0
image_00034,65,1
image_00035,65,1
image_00036,65,0
image_00037,65,0
image_00038,65,1
image_00039,65,0
image_00040,65,0
image_00041,65,0
image_00042,65,1
image_00043,65,1
image_00044,65,0
image_00045,65,1
image_00046,65,0
image_00047,65,0
image_00048,65,0
image_00049,65,0
image_00050,65,1
image_00051,65,1
image_00052,65,0
image_00053,65,1
image_00054,65,0
image_00055,65,0
image_00056,65,0
image_00057,65,1
image_00058,65,0
image_00059,65,1
image_00060,65,0
image_00061,65,1
image_00062,65,0
image_00063,65,0
image_00064,65,0
image_00065,65,0
image_00066,65,0
image_00067,65,0
image_00068,65,0
image_00069,65,1
image_00070,65,1
image_00071,65,0
image_00072,65,1
image_00073,65,0
image_00074,65,1
image_00075,65,1
image_00076,65,0
image_00077,65,0
image_00078,65,1
image_00079,65,1
image_00080,65,0
image_00081,65,0
image_00082,65,1
image_00083,65,1
image_00084,65,1
image_00085,65,0
image_00086,65,1
image_00087,65,0
image_00088,65,1
image_00089,65,1
image_00090,65,1
image_00091,65,0
image_00092,65,1
image_00093,65,1
image_00094,65,0
image_00095,65,1
image_00096,65,0
image_00097,65,1
image_00098,65,0
image_00099,65,0
image_00100,65,0
image_00101,65,0
image_00102,65,0
image_00103,65,0
image_00104,65,0
image_00105,65,0
image_00106,65,0
image_00107,65,0
image_00108,65,0
image_00109,65,0
image_00110,65,0
image_00111,65,1
image_00112,65,0
image_00113,65,0
